name,freereturns,items_sold,item_status,shipping_price,item_price
New Listingcyan quality electric st guitar with amplifier stap gigbag tuner cables 60139,False,,Open Box,0,12999
Custom Waylon Jennings Black TL Electric Guitar Solid Body White Applique Inlay,False,,Brand New,0,21820
New ListingIbanez TOD10N Tim Henson Signature Nylon Acoustic-electric Guitar - Black,True,,Very Good - Refurbished,0,61599
New ListingYamaha Revstar Standard RSS02T Electric Guitar - Black,True,,Very Good - Refurbished,0,64239
New ListingThe Last One Electric Guitar Red,False,,Open Box,12687,71136
New Listinghigh quality LP electric guitar Flame maple veneer 22 Frets in stock,False,,Brand New,1000,24120
New ListingIN STOCK New Electric Guitar - High Performance LP green silver powder FREE SHIP,False,,Brand New,0,28900
Electric Guitar Vintage 6 Strings Roasted Maple Neck with Tremolo Free Shipping,False,,Open Box,0,24599
New ListingHeavy Relic ST Brown Electric Guitar S-S-S Pickup with White Pickguard in Stock,False,,Brand New,0,29900
George Lynch Skull Skeleton Electric Guitar RWD Fretboard Mahogany Body H Pickup,False,,Brand New,0,28864
Firebird Electric Guitar Sunburst Body 6 String 2P90 Pickups Black Pickguard,False,,Brand New,1989,26595
Jimi Hendrix ST Olympic White Electric Guitar Maple Fretboard Chrome Hardware,False,,Brand New,2000,21946
Custom Shop ST Electric Guitar Red Paisley S-S-S Pickups Tremolo Bridge,False,,Brand New,0,20800
US Warehouse TL Vintage Relic Electric Guitar 2S Pickups Chrome Part Maple Neck,False,,Brand New,0,22900
New ListingGold UFO Electric Guitar Solid Body H Pickups Black Hardware Strings Thru Body,False,,Brand New,0,30100
New LP Gloss Log Color Electric Guitar Mahogany Body HHH Pickups Gold Parts,False,,Brand New,0,26731
New ListingFender Standard Stratocaster 6-String Electric Guitar in 3 Color Sunburst,True,,Pre-Owned,0,39999
"New ListingHot Sale Custom White Electric Guitar Vibrato System, Single Single Pickup",False,,Brand New,0,33200
Iguana Green LP Electric Guitar Mahogany Solid Body With Flamed Top HH Pickups,False,,Brand New,0,30514
Electric Guitar Kit diy 22 Fret 24.75inch Mahogany body HH pickups Banana Head,True,,Brand New,0,13340
Brand Lp Jimmy Page Honey Burst Electric Guitar Mahogany Body HH Pickups,False,,Brand New,0,23850
"Glarry Full Size 39"" GST Electric Guitar with Amp,Case,Accessories Pack Black",True,,Brand New,0,8990
RARE 10% off 325 JAZZ electric guitar HHH pickup tremolo bridge 21 frets from US,False,,Brand New,0,25484
Cream 6 String Electric Guitar Fingerboard Middle Finger Inlay Black H-H Pickups,False,,Brand New,0,26300
New ListingFactory Rockingbird Electric Guitar Metallic Pink with Black Bevels FR Fast Ship,False,,Brand New,0,27000
Semi Hollow Body Electric Guitar 5 Pcs Laminated Maple Neck 24 Frets,False,,Brand New,0,32000
New ListingLyxPro Beginner 39” Electric Guitar  Blue,True,,Pre-Owned,0,6500
Explore Electric Guitar Rosewood Fretboard Mahogany Body Cloud Maple Top,False,,Brand New,0,32800
Monoprice Retro DLX Plus Solid Ash Electric Guitar With Gig Bag Wilkinson Bridge,True,,Brand New,0,22126
Hot sales electric guitar piphone 1959 Les Paul Standard Mahogany body USA,False,,Brand New,0,20700
Squier Sonic Telecaster Maple - Butterscotch Blonde,False,,Brand New,0,20999
"Ibanez GRX20 Dual Humbuckers, 6 String String Solid-Body Electric Guitar, Right",False,,Brand New,0,17999
New ListingCyan color electric st guitar with amplifier gigbag strap cable tuner total 139,False,,Brand New,0,10700
New ListingNEW 5069-L310ERS2   Allen-Bradley Guardlogix,False,,Open Box,0,99000
2010 Paul Reed Smith PRS SE Santana Translucent Black Electric Guitar,False,,Pre-Owned,2595,39900
"New ListingFunky  Right-handed Electric  Guitar,  24.5"" Scale P-90 And Piezo PUs",False,,Brand New,7500,20000
New ListingEMH Relict Custom Made 1999 Strat Style electric guitar,False,,Brand New,3213,50000
"39"" Full Size Beginner Blue Electric Guitar with Amp, Case and Accessories Pack",True,68 sold,Brand New,0,9458
New ListingMetallic Black Explorer Electric Guitar Gold Hardware Mahogany Body HH Pickups,False,,Brand New,0,29600
New ListingMitchell MM100 3/4 Size Electric Guitar,False,,Pre-Owned,0,13500
NEW Custom Electric guitar LP silver powder unique style strong expressiveness,False,,Brand New,0,23900
New ListingUS Warehouse Custom LP goldtop Electric Guitar 2H open pickups pickups gold hard,False,,Brand New,0,22900
New ListingAxe Heaven Duane Allman GG-133 Gibson Les Paul Mini Guitar 1959 Cherry sunburst,False,,Pre-Owned,800,3200
US Factory custom electric guitar super Mario shape tremolo system fast ship,False,,Brand New,1998,31320
Rosewood Fingerboard Electric Guitar Black / White,False,,Brand New,0,7156
New ListingUS Warehouse NEW Tele Electric Guitar Maple Fretboard Gold Hardware FR Bridge,False,,Brand New,0,23900
New ListingOpen Box Ibanez GRGR330EXBKF GIO RG Electric Guitar - Black Flat,False,,Open Box,0,32999
US Warehouse TL Electric Guitar Chrome Part Solid Body Red Switch 2H Open Pickup,False,,Brand New,0,22900
DBZ Bird of Prey Electric Guitar Cherry Red Flame Maple Top Mahogany Body,True,,Brand New,0,34689
Ibanez RG421QM Quilted Maple Top Electric Guitar Cerulean Blue Burst,False,,Brand New,0,42999
New ListingEpiphone Special GT Black Electric Guitar Safe Packing!,False,,Pre-Owned,0,39500
PRE-SALE LP Purple Electric Guitar Black Pickguard HH Pickups Gold Hardware,False,,Brand New,0,24900
New ListingFactory LP Smoked Burst Electric Guitar Mahogany Body 6 String HH Pickups,False,,Brand New,0,27900
Aldo Nova designing 1986 explorer headstock Electric Guitar Rick Nielse fastship,False,,Brand New,0,30900
New ListingCherry Sunburst LP Electric Guitar Gold Hardware Black Pickup Black Fingerboard,False,,Brand New,0,27900
Electric Guitar Acrylic Body Maple Neck SSS pickup blue LED Light nice inlay,True,,Brand New,0,38900
Custom Shop 1958 Korina Flying V Electric Guitar Aged Natural White Pickguard,False,,Brand New,2500,30974
LP Slash Electric Guitar Flame Maple Top Amber Color Tune-O-Matic Bridge,False,,Brand New,0,25800
Tele Electric Guitar Yellow Color Maple Neck Mahogany Body 6 Strings In Stock,False,,Brand New,0,19800
New Listing1 Of A Kind Custom Pearl Electric Guitar Ghost Flames Absolutely Beautiful! 1/1,False,,Pre-Owned,5999,89999
New ListingNovice Flame Shaped Electric Guitar HSH Pickup Bag Strap Paddle Rocker Red,True,,Brand New,0,11699
New ListingCustom VS LP Electric Guitar Flame Maple Top Cream Pickguard  Chrome Hardware,False,,Brand New,0,27900
New ListingThe all-new electric guitar LP Black Gold Parts shows unique love,False,,Brand New,0,27900
New ListingEpiphone  SG / Cherry Electric Guitar  Standard  AS IS,False,,Pre-Owned,3179,33000
"New Listing39’’  Full Size Electric Guitar Beginner Kit w/ Gig Bag, Tremolo",False,,Brand New,0,68900
Custom LP Solid Body Electric Guitar Mahogany Neck HH Pickups 6 Strings Yellow,False,,Brand New,0,25117
New ListingFull Size Beginner Kit Electric Guitar Guitars Set Starter Package Amplifier 139,False,,Open Box,0,12675
BRAND NEW SOLID 6/6 DOUBLE NECK HAWAIIAN ELECTRIC LAP STEEL GUITAR,True,345 sold,Brand New,0,17499
"Schecter Guitar Research V-1 SLS Elite ""Evil Twin"" Electric Guitar Satin Black",False,,Brand New,0,139900
Tele Electric Guitar Flat White Color Mahogany Body Rosewood Fretboard In Stock,False,,Brand New,0,20800
Custom LP Flame Maple Top Electric Guitar HH Pickups Mahogany Body ABR Bridge,False,,Brand New,0,26550
"Mosrite Venture 2024 Metallic Blue Electric Guitar, Dark Aqua White Pickguard,",False,,Brand New,0,37500
New ListingCustom ST Electric Guitar HSH Pickup Solid Body Maple Neck Anniversary Mercury,False,,Brand New,0,21900
New ListingLP Lemon Burst Electric Guitar Flame Top ABR Bridge HH Pickups Mahogany Body,False,,Brand New,0,25600
"New ListingRockingbird 6-String Electric Guitar - Metallic Purple Finish, Floyd Rose, Maple",False,,Brand New,4500,28700
"DIY 6 String Electric Guitar Kits Flame Shaped with Mahogany Body, Maple Neck",False,,Brand New,0,7095
New ListingCustom Black 6-String Electric Guitar Black Fretboard HH Pickups  Fixed Bridge,False,,Brand New,0,23900
Ibanez Ichika Signature 6st Electric Guitar Vintage White Matte,False,,Brand New,0,99999
New ListingVester Stage series guitar. Vintage 1988/89. In GREAT condition! LOOK!!!!,False,,Pre-Owned,3976,44900
Hot selling standard black SG electric guitar gold hardware Fast delivery,False,,Brand New,2500,18900
ONLY ONE US warehouse FAST SHIP telecaster electric guitar F hole BABY BLUE,False,,Brand New,4000,22050
"New ListingESP LTD TE-200DX Solid Body T-Style Electric Guitar, Burled Blue Burst Finish",False,,Pre-Owned,2995,29995
USA Custom Rare Fly V Gray Electric Guitar Solid Body Special Inlay Free Ship,False,,Brand New,,33117
New ListingOpen Box Ibanez GRX70QATEB GIO Electric Guitar - Transparent Green Burst,False,,Open Box,0,17999
New ListingFender Standard Stratocaster Maple White Pickguard Candy Cola Electric Guitar,False,,Brand New,0,74472
TELE Electric Guitar Mahogany Solid Body Maple Fingerboard Maple Neck,False,,Brand New,0,24518
New ListingCustom Red White Electric Guitar Jimi Hendrix Monterey Solid Body Chrome Tremolo,False,,Brand New,0,24900
ST Electric Guitar Sky Blue Color Maple Fretboard Mahogany Body 22 Frets,False,,Brand New,0,19800
3 Tone Sunburst Jaguar Electric Guitar HH Pickup Rosewood Fretboard Chrome Part,False,,Brand New,10000,16388
Relic Aged jimmy page VOS Iced Tea Electric Guitar one Piece Body neck fast ship,False,,Brand New,0,33900
New ListingNew Electric Guitar LP 3 Pickup Gold Style Unique and Popular,False,,Brand New,0,29900
New ListingGenuine Ibanez Premium Guitar Tool Extremely Rare Foldable Compact Music,False,,Pre-Owned,462,30000
"New ListingDanelectro Fifty Niner 12 String Electric Guitar, Gold",False,,Brand New,0,62900
Custom LP Electric Guitar Sunburst Quilted Maple Top Bone Nut Gold Hardware,False,,Brand New,6990,23900
New ListingSchecter Omen Extreme-6 Electric Guitar - Black Cherry,True,,Very Good - Refurbished,0,48312
"Custom TL Electric Guitar Solid body with maple middle, maple neck Fast shipping",False,,Brand New,0,25415
Custom SG Red Electric Guitar Shop Angus Young HH Pickups 6 Strings Fixed Bridge,False,,Brand New,0,25119
New ListingFactory Cream White Billy Bo G6199 Jupiter Thunderbird Electric Guitar Fast Ship,False,,Brand New,0,30000
New ListingIbanez FRH10N Nylon-String Acoustic-Electric Guitar,False,,Brand New,0,49999
Custom LP Bright Surface Wine Red Electric Guitar Mahogany Body Hot Sale,False,,Brand New,0,25294
"New ListingFender Japan 1954 Stratocaster, Unplayed, As New, Amazing.",False,,Brand New,13288,172140
New ListingEpiphone Les Paul studio Black Electric Guitar Safe Packing!,False,,Pre-Owned,0,43276
New ListingYamaha Revstar Standard RSS02T Electric Guitar - Black,True,,Very Good - Refurbished,0,64239
New ListingElectric st guitar with AMP amplifier sets gigbag strap cables total 60139,False,,Brand New,0,10700
US Warehouse TL Vintage Relic Electric Guitar 2S Pickups Chrome Part Maple Neck,False,,Brand New,0,22900
New ListingEpiphone Epiphone SG Type Electric Guitar Black Safe Packing!,False,,Pre-Owned,0,45000
New ListingJAZZ sunset 12 String Jazz Electric Guitar  Professional Play Instrument instock,False,,Brand New,0,32900
New ListingProfessional Factory Customized Electric Guitar Rose Wood Fingerboard TopQuality,False,,Brand New,0,32900
New ListingCustom White Double-ended Style Electric Guitar Rosewood Fretboard 3 Pickups,False,,Brand New,0,41100
New ListingNew LP Facebook Electric Guitar HHH Pickups Fixed Bridge 22 string,False,,Brand New,0,29500
New ListingCustom Transparent Blue Tree Burl Blue LP Electric Guitar Fixed Bridge 6-string,False,,Brand New,0,28900
New ListingOpen Box Ibanez GRG7221QATBB GIO RG Electric Guitar - Transparent Blue Burst,False,,Open Box,0,24999
Yamaha Pacifica PAC120H BL Black Electric Guitar New,False,,Brand New,0,34026
"New ListingRaven RP450 PRS style guitar, Vintage 2002, clean, beautiful flame top!!",False,,Pre-Owned,3976,44900
"Fender LEAD ""DEUCE & .5"" Custom Build",False,,Pre-Owned,5000,39000
"Electric Guitar Kit, Solid Basswood Guitar Builder Kit, ST Style. # 4T",False,,Open Box,0,10000
New ListingEpiphone Les Paul Modern Guitar w/ HSC! -LL,False,,Pre-Owned,7500,69900
New ListingGibson 2024 USA TV Wheat Les Paul Modern Lite Body & Neck,False,,Pre-Owned,15574,73999
New ListingEpiphone Les Paul Standard Sunburst Electric Guitar Safe Packing!,False,,Pre-Owned,0,43000
"Custom Electric Guitar, Mahogany Body, Decayed Maple Top, Rosewood Fingerboard",False,,Brand New,0,31456
St Electric Guitar Cream White Color Rosewood Fretboard HHH pickups,False,,Brand New,0,24800
New ListingBlack 6-String Electric Guitar Black Fretboard HH Pickups  Fixed Bridge,False,,Brand New,0,23900
New ListingIN STOCK LP Electric Guitar Chrome Hardware 2H Pickups,False,,Brand New,0,27900
DIY Electric Guitar Kit LP Type Flame Maple Top Archtop Binding FREE SHIPPING,False,,Brand New,0,16900
"New ListingDanelectro 56 Baritone Electric Guitar, Black",False,,Brand New,0,54900
New ListingIbanez Iron Label RGRB720 Electric Guitar - Black,True,,Very Good - Refurbished,0,96799
Ephiphone et270,False,,Pre-Owned,12000,50000
New ListingElectric Guitar Store Green LP Maple Neck Peach Heart Wooden,False,,Brand New,0,26900
Semi Hollow DG-335 Metallic Blue Electric Guitar HH Pickup 6-string US Warehouse,False,,Brand New,0,22900
LP Black Red Billy Electric Guitar H Pickups Rosewood Fretboard Chrome Hardware,False,,Brand New,0,29900
New ListingCustom Shop LP Blue Sliver Sunburst Electric Guitar 3H Open Pickup Chrome Part,False,,Brand New,0,30000
New ListingCustom Joe Satriani Js20S Electric Guitar 20th Anniversary Surfer Alien US Stock,False,,Brand New,0,27900
LP Electric Guitar Gold Top ABR Bridge H-H Pickups Bone Nut Chrome Hardware,False,,Brand New,0,26600
"Custom TL Electric Guitar Solid body with maple middle, maple neck Fast shipping",False,,Brand New,0,25415
Custom SG Red Electric Guitar Shop Angus Young HH Pickups 6 Strings Fixed Bridge,False,,Brand New,0,25119
New ListingCustom Joe Satriani Js20S Electric Guitar 20th Anniversary Surfer Alien US Stock,False,,Brand New,0,27900
LP Electric Guitar Gold Top ABR Bridge H-H Pickups Bone Nut Chrome Hardware,False,,Brand New,0,26600
New ListingCustom Shop LP Blue Sliver Sunburst Electric Guitar 3H Open Pickup Chrome Part,False,,Brand New,0,30000
In Stock 6 String Metallic Gold 50s P90 Pickups Standard Electric Guitar,False,,Brand New,2000,19110
Mini LP 1980s - Black Color Electric Guitar Solid Cream Pickguard H-H Pickups,False,,Brand New,13000,22500
New ListingFENDER SQUIER MINI STRATOCASTER ELECTRIC GUITAR W/ CASE *,False,,Pre-Owned,4250,12500
New Listinggibson les paul copy guitar,False,,Pre-Owned,14228,60000
"Glarry Flame Shaped Electric Guitar Starter Kit, w/Guitar Bag 20W  AMP",True,,Brand New,1998,6998
New ListingIbanez AS73G Moonstone Silver Flat,False,,Brand New,0,49999
Parker Fly Electric Guitar Orange Solid Body HH Pickup Maple Neck Black Hardware,False,,Brand New,0,23850
"New ListingLP grey flower custom electric guitar, new point, six strings",False,,Brand New,0,30000
New ListingCustom Shop Left Handed Armada Green Electric Guitar Natural Flame Top Fast Ship,False,,Brand New,0,27900
New ListingVintage Fender Concord 1990 - Natural - MIK - Strat Headstock,False,,Open Box,2601,16000
New Listingv shape electric guitar mahogany body maple neck rosewood fn metallic red,False,,Brand New,0,21500
"DeWalt 20V MAX XR 1/4-in (1/4"") Quiet Hydraulic Impact Driver DCF870B",False,,Brand New,999,17499
Explorer James Hetfield Elk Skull Electric Guitar Mahogany Body&Neck Black Part,False,,Brand New,0,27143
Maple Natural 12 Strings Semi Hollow Electric Guitar Gloss Fingerboard,False,,Brand New,0,33725
New ListingMetallic blue  electric v shape guitar mahogany body maple neck rosewood FN,False,,Brand New,0,21500
New Listingv shape electric guitar mahogany body maple neck rosewood fn metallic black,False,,Brand New,0,21500
New ListingMetallic red  electric v shape guitar mahogany body maple neck rosewood FN,False,,Brand New,0,21500
New ListingHot-selling  LP Green Electric Guitar Flame Maple Top 2H Pickups Mahogany Neck,False,,Brand New,0,24900
New ListingBlack LP Custom Electric Guitar Solid Black Fretboard 3H Pickup Gold Hardware,False,,Brand New,0,28900
New ListingCustomized ST Electric Guitar SSS Pickup Maple Fingerboard Fast Shipping,False,,Brand New,2000,36900
Black  electric guitar SG mahogany body chrome-plated hardware high quality,False,,Brand New,2000,21141
New ListingHot-selling Custom Electric Guitar Black Pickguard Maple Neck Black Fretboard,False,,Brand New,0,24900
New ListingElectric Guitar LP flame maplt top maple neck chrome alloy hardware,False,,Brand New,0,26900
Custom Odin Electric Guitar Cream Yellow Zakk Vortex H-H Pickups Black Hardware,False,,Brand New,0,30900
Tele Style Electric Guitar w/Maple Fretboard DIY Kit by Budreau Guitars,False,,Brand New,1601,12510
New ListingCherry Sunburst LP Electric Guitar Gold Hardware Black Pickup Black Fingerboard,False,,Brand New,0,24900
New ListingFENDER SQUIER MINI Stratocaster Red Electric Guitar with Soft Case Bag,True,,Pre-Owned,3500,12500
New ListingJimmy Page Led Zeppelin Facsimile Gold Autograph by On Les Paul Pick Guard,False,,Brand New,0,3500
New ListingNewly Black Electric Guitar Mahogany Neck 3H Pickup Gold Hardware Fast Shipping,False,,Brand New,0,25900
PRS electric guitar in US warehouse 24 frets HH pickup Rosewood Fingerboard,False,,Brand New,0,21699
New ListingUS warehouse Hot selling 6-string LP electric guitar tune-o-matic Bridge,False,,Brand New,0,19980
"New Big Head Electric Guitar ,Scalloped Fingerboard, Double Tremolo Bridge",False,,Brand New,0,33900
FREE SHIP in stock 2003 LP Custom Black Beauty electric guitar gold hardware,False,,Brand New,0,21204
New Listingv shape electric guitar mahogany body maple neck rosewood fn metallic blue,False,,Brand New,0,21500
Randy Rhoads White V Shape Electric Guitar Black Strips HH Pickups Gold Parts,True,,Brand New,0,29600
Factory Blue Burst Flying V Electric Guitar Flame Inlay HH Pickup Mahogany Body,False,,Brand New,0,28300
Professional Gene Simmons 4-String Electric Bass Guitar with 24 Frets Black,False,,Brand New,0,35910
New ListingFactory Custom Special Irregular Shape Electric Guitar in Gold Color,False,,Brand New,0,60500
New ListingCustom Annihilator Electric Guitar Doyle Von Frankenstein Bat Inlay Metallic Red,False,,Brand New,0,29500
Fast ship DAISY ROCK HEARTBREAKER electric guitar metallic purple in stock,False,,Brand New,2000,20367
"Blue Electric Guitar Kids With Amp & Much More Guitar Combo Accessory Kit 30"" ",True,,Brand New,,6458
New ListingHot-selling 2TS LP white Electric Guitar Black Pickguard Chrome Hardware,False,,Brand New,0,23900
New ListingRed color  electric v shape guitar mahogany body maple neck rosewood fingerboard,False,,Brand New,0,21500
Jackson - JS Series Dinky Minion JS1X - Electric Guitar - Neon Green,False,,Brand New,0,17999
New ListingLes Paul Artisan '79 Walnut,True,,Pre-Owned,0,929500
New ListingSchecter Guitar DIAMOND SERIES C-4 Electric Bass Guitar with Hard Case,False,,Pre-Owned,0,42900
New ListingCustom ST white electric guitar 6 string 22 frets high-quality SSS pickup,False,,Brand New,2000,30099
New Listing2012 PAUL REED SMITH PRS SINGLECUT SE TREMOLO ELECTRIC GUITAR & GIG BAG L@@K,False,,Pre-Owned,4179,10000
ONLY ONE 2009 Stratocaster ‘62 Vintage Reissue electric guitar Candy Apple Red,False,,Brand New,0,20000
New ListingIbanez AS73G Artcore Semi-Hollowbody Electric Guitar Moonstone Silver Flat,False,,Brand New,0,49999
"New ListingOPEN BOX - 30"" Beginner Electric Guitar & Amplifier - Purple, Kid's Starter Kit",False,,Pre-Owned,0,6598
"Nitro finish Honey Burst Electric Guitar w Stainless Steel frets w ball ends, 5A",False,,Brand New,0,34500
Reindeer Blue Purple Flame Maple TopElectric Guitar 9VBattery Box Black Hardware,False,,Brand New,0,38000
DIY 6String TL Style Electric Guitar Kits with Mahogany Body Maple Neck,False,,Brand New,0,6470
DIY TL Single Single Pickup Peach Blossom Core Body TL Electric Guitar,False,,Brand New,0,7450
"HS Anderson Mad Cat Electric Guitar, Rare Prince Edition, Amber Burst Maple Top",False,,Brand New,0,26008
New ListingEpiphone Les Paul Custom Safe Packing!,False,,Pre-Owned,0,49372
New ListingNew Electric Guitar LP Red Gold Parts with Unique Bright Surface,False,,Brand New,0,27900
New Listing2024 Epiphone Les Paul Custom Blackback Antique Ivory With Road Runner Gig Bag,False,,Open Box,7512,68999
Sunset Red Electric Guitar with Rosewood Fingerboard Great Sound Quality,False,,Brand New,0,7022
Cort G250SEOBG G Series 250SE Electric Guitar. Ocean Blue Grey,False,,Brand New,0,34999
New Listing2011 Squier Vintage Modified Jaguar HH Electric Guitar Indonesia 0302700500,True,,Pre-Owned,6998,29999
New ListingPRS Guitars SE John Mayer  Storm Gray  6 String Guitar SKY  2023 & Gig Bag,False,,Pre-Owned,,67500
Dean Dimebag Dean  Electric Guitar  Black hardware USA Warehouse in stock,False,,Brand New,0,32214
New ListingHeavy Relic Aged ST Warmoth Sunburst Electric Guitar S-S-S Pickup Maple Neck,False,,Brand New,0,29700
6-String Electric Jazz guitar Rosewood Fingerboard Hollow Mahogany Body Sunburst,False,,Brand New,0,29900
New ListingEpiphone Les Paul Standard Sunburst Electric Guitar Safe Packing!,False,,Pre-Owned,0,43000
New ListingEpiphone Les Paul Standard Safe Packing!,False,,Pre-Owned,0,47759
New ListingGuitar Shop Black 6String LP Electric Guitar Solid Body Golden Hardware In Stock,False,,Brand New,0,27166
100%Handmade Classic Heavy Relic Electric Guitar TL Limited Edition Fixed Bridge,False,,Brand New,0,28900
USA SG Dark Brown Electric Guitar Black Pickguard Chrome Hardware 2H Pickups,False,,Brand New,0,24900
Custom Shop Dimebag Darrell Rebel Electric Guitar Black Floyd Rose Red and Blue,False,,Brand New,14900,19957
Orange LP electric guitar Mahogany body Chrome hardware rosewood fingerboard,False,,Brand New,2000,21519
LP Electric Guitar Yellow Color Fret Binding Tune-O-Matic Bridge Matte Finish,False,,Brand New,0,26800
New Listingv shape electric guitar mahogany body maple neck rosewood fn black color,False,,Brand New,0,21500
New ListingEpiphone Les Paul Standard Epiphone Les Paul Safe Packing!,False,,Pre-Owned,0,51345
In Stock 6 String Rear Cross Waist Concave Waist Brown Electric Guitar,True,,Brand New,0,26312
6-Strings Black Explorer Electric Guitar Solid Body Black Hardware HPL Fretboard,False,,Brand New,0,27560
New ListingGold UFO Electric Guitar String Thru Body H Pickup Black Part Rosewood Fretboard,False,,Brand New,0,29989
3 Tone Sunburst L5 Electric Guitar Hollow Body Flamed Maple Top&Back HH Pickup,False,,Brand New,3000,29927
Sparkle Cherry Red Burst Ace Frehley Electric Guitar lp Style 3H Pickup Hot Sale,False,,Brand New,0,26045
Squier Sonic Stratocaster Black HT H Black Pickguard,False,,Brand New,0,20999
Model 1-C-LB Lindsey Buckingham Burgundy Wine Red Semi Hollow Electric Guitar,False,,Brand New,0,34900
Newly White 6-String Electric Guitar High Quality Black Hardware Made in China,False,,Brand New,0,26224
Artistic bullet hole LP  electric guitar tune-o-matic bridge US warehouse V,False,,Brand New,2000,23599
New ListingSamick Artist Series Electric Guitar,False,,Parts Only,8596,1367
High quality electric guitar Frets binding tune-o-matic Bridge Ebony Fingerboard,False,,Brand New,2000,24569
New ListingOpen Box Jackson Pro Plus Series Rhoads RR24PS Electric Guitar - Firestorm,False,,Open Box,0,122999
Semi Hollow Body TL Electric Guitar Blue Quilted Maple Top Vibrato Fast Delivery,False,,Brand New,0,24900
New ListingLP American Warehouse Electric Guitar Maple Neck Fingerboard Flame Maple,False,,Brand New,0,28900
New ListingEpiphone Ltd Les Paul Studio model Red Electric Guitar Used From Japan,True,,Pre-Owned,0,61255
In Stock Blue Bound Blue Logo Rosewood Fingerboard Custom Electric Guitar,True,,Brand New,0,26312
Hot Sale Natural Flame Maple Top & Back Semi Hollow ElectricGuitar Mahogany Body,False,10 sold,Brand New,0,36900
New ListingMetallic Black   electric v shape guitar mahogany body maple neck rosewood FN,False,,Brand New,0,21500
Ibanez AF Artcore Expressionist 6 String Electric Guitar (Brown Sunburst),True,,Excellent - Refurbished,0,53499
New ListingTokai Les Paul Custom with hard shell case,False,,Pre-Owned,7500,55000
New ListingNew Electric Guitar LP Purple Matte Bone Nut Matte Fixed Bridge,False,,Brand New,0,27900
FLAMMA Intelligent Guitar E1000 Fiesta Red,False,,Brand New,0,22500
New ListingLP Red Electric Guitar Flame Maple Top Black Fretboard HH Pickups Fixed Bridge,True,,Brand New,0,24900
USA Quilted Maple Venner Light Green TeLe Electric Guitar Solid Body S Pickup,False,,Brand New,0,21900
Face Logo Transparent Gray 6-String Rosewood Fingerboard Custom Electric Guitar,True,,Brand New,0,26312
"New ListingIYV ITF-450 T Solid Top Semi-Hollow P90 Thinline, Printed Quilt Top, Very Nice",False,,Pre-Owned,3499,19999
New ListingSquier by Fender Telecaster Classic Vibe 50s Electric Guitar w/Hard Case,True,,Pre-Owned,0,54000
New ListingHigh performanc Electric Guitar Black Fretboard Fixed Bridge Gold Hardware Solid,False,,Brand New,0,23900
Hotsale LP Lemon-Yellow Electric Guitar Mahogany Solid Body&Neck HH Pickups,False,,Brand New,0,31500
1957 Custom shop Black beauty electric guitar Jazz Solid Mahogany in stock,False,,Brand New,4000,23580
New ListingLP Cream Zakk Wylde Bullseye Custom Electric Guitar 2H Pickups Gold Hardware,False,,Brand New,0,27900
6 String Electric Guitar Kit Explorer Mahogany Neck&Body Unfinished Build on Own,True,,Brand New,3999,18900
HOT 5 Colors Flame Style Electric Guitar HSH Pickup w/ Case & Accessories,False,,Brand New,0,7989
Custom Synyster Gates Electric Guitar White with Gold Pinstripes SYN HH Pickups,False,,Brand New,500,24962
Black Electric Guitar David Gilmour Solid ST Chrome Hardware Tremolo Hot Sale,False,,Brand New,1500,15009
New ListingBC Rich Black Warlock Electric Guitar Bronze Series H.O. Humbucker,False,,Pre-Owned,5000,24500
New ListingEpiphone Les Paul custom model Black W/Gig bag Electric Guitar Used From Japan,True,,Pre-Owned,0,89999
New ListingGibson Les Paul Studio Pro Plus Electric Guitar 2011 Manhattan Midnight,False,,Pre-Owned,6500,99900
New Listing2022 HISTORY / Fujigen HLP-Standard Lemon Drop? Flamed Top MIJ Les Paul Standard,False,,Pre-Owned,0,94510
Custom Miris Electric Guitar Tobacco Burst Semi Hollow Body 2TS Maple Neck,False,,Brand New,0,26370
New ListingIbanez Artcore Series Hollow Body Guitar w/HSC! -LL,False,,Pre-Owned,7000,60000
New ListingWashburn Lyon LI15 Electric Guitar - Red,False,,Pre-Owned,0,14000
"New ListingDanelectro 56 Vintage Baritone Electric Guitar, Vintage White",False,,Brand New,0,59900
New ListingSquier JAGMASTER Electric Guitar Safe Packing!,False,,Pre-Owned,0,65000
Premium LP Bright Surface Wine Red Electric Guitar Mahogany Body HH Pickups,False,,Brand New,0,26195
LP Electric Guitar Black Color Mahogany Body Rosewood Fretboard Fret Binding,False,,Brand New,0,26800
New ListingLP Yellow Electric Guitar Chrome Alloy Parts Peach Heart Wood Body Maple Top,False,,Brand New,0,26900
New ListingEpiphone Electric Guitar Les Paul Standard Safe Packing!,False,,Brand New,0,84897
"New ListingDanelectro 59 Vintage 12 String Electric Guitar, Red Metallic",False,,Brand New,0,59900
New ListingOpen Box Fender Redondo Player A/E Guitar - Lake Placid Blue w/ Walnut FB,False,,Open Box,0,34999
New ListingCustom Mirror Crack Electric Guitar PINK Color Mirror Top Rosewood Fingerboard,False,,Brand New,0,51100
New ListingHot-selling LP Electric Guitar Chrome Hardware 2H Pickups Gold accessories,False,,Brand New,0,24900
New ListingIbanez Premium S1070PBZ Electric Guitar - Cerulean Blue Burst,True,,Very Good - Refurbished,0,123199
New ListingOriginal Gibson ES 335 Trust Rod Cover Gibson Custom Memphis,False,,Pre-Owned,850,6000
